lat,lng,county,state,zip,ballot_markdown
61.607,-149.41443,Matanuska-Susitna,Alaska,99654,"# Ballot for Matanuska-Susitna County, Alaska

Election Date: 2024-11-05

Location: Lat 61.607, Lng -149.41443

## President of the United States

**Type:** None
**Level:** Federal
**Branch:** Executive
**Number of Seats:** 1

### Candidates:
- [ ] **Kamala D. Harris** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Kamala_Harris)
  - Running Mate: Tim Walz

- [ ] **Jill Stein** (Undeclared)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jill_Stein)
  - Running Mate: Butch Ware

- [ ] **Peter Sonski** (American Solidarity Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Peter_Sonski)
  - Running Mate: Lauren Onak

- [ ] **Cornel West** (Aurora Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Cornel_West)
  - Running Mate: Melina Abdullah

- [ ] **Chase Oliver** (Libertarian Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Chase_Oliver)
  - Running Mate: Mike ter Maat

- [ ] **Robert F. Kennedy Jr.** (Undeclared)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Robert_F._Kennedy_Jr.)
  - Running Mate: Nicole Shanahan

- [ ] **Donald Trump** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Donald_Trump)
  - Running Mate: J.D. Vance

- [ ] **Randall Terry** (Constitution Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Randall_Terry)
  - Running Mate: Stephen E. Broden

---

## U.S. House Alaska At-large District

**Type:** Representative
**Level:** Federal
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Mary Peltola** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Mary_Peltola)

- [ ] **Nicholas Begich** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Nicholas_Begich)

- [ ] **John Howe** (Alaskan Independence Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/John_Howe_(Alaska))

- [ ] **Eric Hafner** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Eric_Hafner)

---

## Alaska Court of Appeals

**Type:** None
**Level:** State
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Timothy Terrell** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Timothy_Terrell)

- [ ] **Marjorie Katharine Allard** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Marjorie_Allard)

---

## Alaska House of Representatives District 28

**Type:** Representative
**Level:** State
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Steve Menard** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Steve_Menard)

- [ ] **Elexie Moore** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Elexie_Moore)

- [ ] **Jessica Wright** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jessica_Wright_(Alaska))

---

## Alaska State Senate District N

**Type:** Senator
**Level:** State
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **David S. Wilson** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/David_S._Wilson_(Alaska))

- [ ] **Stephen Wright** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Stephen_Wright_(Alaska))

- [ ] **Robert Yundt** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Robert_Yundt)

---

## Alaska Supreme Court

**Type:** Judge of court of last resort
**Level:** State
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Dario Borghesan** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Dario_Borghesan)

- [ ] **Jennifer S. Henderson** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Jennifer_S._Henderson)

---

## Alaska Third District District Court

**Type:** Local Judge
**Level:** Local
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Pamela Scott Washington** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Pamela_Scott_Washington)

- [ ] **Michael Franciosi** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Michael_Franciosi)

- [ ] **J. Patrick Hanley** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/J._Patrick_Hanley_(Alaska))

- [ ] **Leslie N. Dickson** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Leslie_N._Dickson)

- [ ] **Kari McCrea** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Kari_McCrea)

- [ ] **David R. Wallace** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/David_Wallace_(Alaska))

- [ ] **Michael Logue** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Michael_Logue)

---

## Alaska Third District Superior Court

**Type:** Local Judge
**Level:** Local
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Rachel Ahrens** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Rachel_Ahrens)

- [ ] **Herman Walker Jr.** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Herman_Walker_Jr.)

- [ ] **Adolf Zeman** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Adolf_Zeman)

- [ ] **Bride Seifert** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Bride_Seifert)

---

## Alaska Ballot Measure 1, Minimum Wage Increase and Paid Sick Leave Initiative (2024)

**Type:** Ballot Measure
**District Type:** State

### Options:
- [ ] Yes
- [ ] No

---

## Alaska Ballot Measure 2, Repeal Top-Four Ranked-Choice Voting Initiative (2024)

**Type:** Ballot Measure
**District Type:** State

### Options:
- [ ] Yes
- [ ] No

---

"
61.19195,-149.64255,Anchorage,Alaska,99504,"# Ballot for Anchorage County, Alaska

Election Date: 2024-11-05

Location: Lat 61.19195, Lng -149.64255

## President of the United States

**Type:** None
**Level:** Federal
**Branch:** Executive
**Number of Seats:** 1

### Candidates:
- [ ] **Kamala D. Harris** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Kamala_Harris)
  - Running Mate: Tim Walz

- [ ] **Jill Stein** (Undeclared)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jill_Stein)
  - Running Mate: Butch Ware

- [ ] **Peter Sonski** (American Solidarity Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Peter_Sonski)
  - Running Mate: Lauren Onak

- [ ] **Cornel West** (Aurora Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Cornel_West)
  - Running Mate: Melina Abdullah

- [ ] **Chase Oliver** (Libertarian Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Chase_Oliver)
  - Running Mate: Mike ter Maat

- [ ] **Robert F. Kennedy Jr.** (Undeclared)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Robert_F._Kennedy_Jr.)
  - Running Mate: Nicole Shanahan

- [ ] **Donald Trump** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Donald_Trump)
  - Running Mate: J.D. Vance

- [ ] **Randall Terry** (Constitution Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Randall_Terry)
  - Running Mate: Stephen E. Broden

---

## U.S. House Alaska At-large District

**Type:** Representative
**Level:** Federal
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Mary Peltola** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Mary_Peltola)

- [ ] **Nicholas Begich** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Nicholas_Begich)

- [ ] **John Howe** (Alaskan Independence Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/John_Howe_(Alaska))

- [ ] **Eric Hafner** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Eric_Hafner)

---

## Alaska Court of Appeals

**Type:** None
**Level:** State
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Timothy Terrell** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Timothy_Terrell)

- [ ] **Marjorie Katharine Allard** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Marjorie_Allard)

---

## Alaska House of Representatives District 23

**Type:** Representative
**Level:** State
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Jamie Allard** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Jamie_Allard)

- [ ] **Jim Arlington** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jim_Arlington)

---

## Alaska State Senate District L

**Type:** Senator
**Level:** State
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Jared Goecker** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jared_Goecker)

- [ ] **Lee Hammermeister** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Lee_Hammermeister)

- [ ] **Kelly Merrick** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Kelly_Merrick)

---

## Alaska Supreme Court

**Type:** Judge of court of last resort
**Level:** State
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Dario Borghesan** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Dario_Borghesan)

- [ ] **Jennifer S. Henderson** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Jennifer_S._Henderson)

---

## Alaska Third District District Court

**Type:** Local Judge
**Level:** Local
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Pamela Scott Washington** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Pamela_Scott_Washington)

- [ ] **Michael Franciosi** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Michael_Franciosi)

- [ ] **Kari McCrea** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Kari_McCrea)

- [ ] **Leslie N. Dickson** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Leslie_N._Dickson)

- [ ] **J. Patrick Hanley** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/J._Patrick_Hanley_(Alaska))

- [ ] **David R. Wallace** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/David_Wallace_(Alaska))

- [ ] **Michael Logue** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Michael_Logue)

---

## Alaska Third District Superior Court

**Type:** Local Judge
**Level:** Local
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Rachel Ahrens** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Rachel_Ahrens)

- [ ] **Herman Walker Jr.** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Herman_Walker_Jr.)

- [ ] **Adolf Zeman** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Adolf_Zeman)

- [ ] **Bride Seifert** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Bride_Seifert)

---

## Alaska Ballot Measure 1, Minimum Wage Increase and Paid Sick Leave Initiative (2024)

**Type:** Ballot Measure
**District Type:** State

### Options:
- [ ] Yes
- [ ] No

---

## Alaska Ballot Measure 2, Repeal Top-Four Ranked-Choice Voting Initiative (2024)

**Type:** Ballot Measure
**District Type:** State

### Options:
- [ ] Yes
- [ ] No

---

"
58.39785,-134.05472,Juneau,Alaska,99801,"# Ballot for Juneau County, Alaska

Election Date: 2024-11-05

Location: Lat 58.39785, Lng -134.05472

## President of the United States

**Type:** None
**Level:** Federal
**Branch:** Executive
**Number of Seats:** 1

### Candidates:
- [ ] **Kamala D. Harris** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Kamala_Harris)
  - Running Mate: Tim Walz

- [ ] **Donald Trump** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Donald_Trump)
  - Running Mate: J.D. Vance

- [ ] **Randall Terry** (Constitution Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Randall_Terry)
  - Running Mate: Stephen E. Broden

- [ ] **Cornel West** (Aurora Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Cornel_West)
  - Running Mate: Melina Abdullah

- [ ] **Robert F. Kennedy Jr.** (Undeclared)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Robert_F._Kennedy_Jr.)
  - Running Mate: Nicole Shanahan

- [ ] **Chase Oliver** (Libertarian Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Chase_Oliver)
  - Running Mate: Mike ter Maat

- [ ] **Peter Sonski** (American Solidarity Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Peter_Sonski)
  - Running Mate: Lauren Onak

- [ ] **Jill Stein** (Undeclared)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jill_Stein)
  - Running Mate: Butch Ware

---

## U.S. House Alaska At-large District

**Type:** Representative
**Level:** Federal
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Eric Hafner** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Eric_Hafner)

- [ ] **Nicholas Begich** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Nicholas_Begich)

- [ ] **John Howe** (Alaskan Independence Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/John_Howe_(Alaska))

- [ ] **Mary Peltola** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Mary_Peltola)

---

## Alaska Court of Appeals

**Type:** None
**Level:** State
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Marjorie Katharine Allard** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Marjorie_Allard)

- [ ] **Timothy Terrell** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Timothy_Terrell)

---

## Alaska House of Representatives District 4

**Type:** Representative
**Level:** State
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Sara Hannan** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Sara_Hannan)

---

## Alaska State Senate District B

**Type:** Senator
**Level:** State
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Jesse Kiehl** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Jesse_Kiehl)

---

## Alaska Supreme Court

**Type:** Judge of court of last resort
**Level:** State
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Dario Borghesan** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Dario_Borghesan)

- [ ] **Jennifer S. Henderson** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Jennifer_S._Henderson)

---

## Juneau City Assembly District 1

**Type:** City council
**Level:** Local
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Connor Ulmer** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Connor_Ulmer)

- [ ] **Neil Steininger** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Neil_Steininger)

---

## Juneau School District, At-large

**Type:** Board of Education
**Level:** Local
**Branch:** None
**Number of Seats:** 1

### Candidates:
- [ ] **Emil Mackey** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Emil_Mackey)

- [ ] **Deedie Sorensen** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Deedie_Sorensen)

---

## Mayor of Juneau

**Type:** Mayor
**Level:** Local
**Branch:** Executive
**Number of Seats:** 1

### Candidates:
- [ ] **Angela Rodell** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Angela_Rodell)

- [ ] **Beth Weldon** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Beth_Weldon)

---

## Alaska Ballot Measure 1, Minimum Wage Increase and Paid Sick Leave Initiative (2024)

**Type:** Ballot Measure
**District Type:** State

### Options:
- [ ] Yes
- [ ] No

---

## Alaska Ballot Measure 2, Repeal Top-Four Ranked-Choice Voting Initiative (2024)

**Type:** Ballot Measure
**District Type:** State

### Options:
- [ ] Yes
- [ ] No

---

## Juneau, Alaska, Proposition 1, Public Safety Bond Measure (October 2024)

**Type:** Ballot Measure
**District Type:** City-town

### Options:
- [ ] Yes
- [ ] No

---

## Juneau, Alaska, Proposition 2, Ban Cruise Ships on Saturdays Initiative (October 2024)

**Type:** Ballot Measure
**District Type:** City-town

### Options:
- [ ] Yes
- [ ] No

---

## Juneau, Alaska, Proposition 3, Wastewater Infrastructure Bond Measure (October 2024)

**Type:** Ballot Measure
**District Type:** City-town

### Options:
- [ ] Yes
- [ ] No

---

"
64.87402,-148.22458,Fairbanks North Star,Alaska,99709,"# Ballot for Fairbanks North Star County, Alaska

Election Date: 2024-11-05

Location: Lat 64.87402, Lng -148.22458

## President of the United States

**Type:** None
**Level:** Federal
**Branch:** Executive
**Number of Seats:** 1

### Candidates:
- [ ] **Kamala D. Harris** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Kamala_Harris)
  - Running Mate: Tim Walz

- [ ] **Jill Stein** (Undeclared)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jill_Stein)
  - Running Mate: Butch Ware

- [ ] **Peter Sonski** (American Solidarity Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Peter_Sonski)
  - Running Mate: Lauren Onak

- [ ] **Cornel West** (Aurora Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Cornel_West)
  - Running Mate: Melina Abdullah

- [ ] **Chase Oliver** (Libertarian Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Chase_Oliver)
  - Running Mate: Mike ter Maat

- [ ] **Robert F. Kennedy Jr.** (Undeclared)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Robert_F._Kennedy_Jr.)
  - Running Mate: Nicole Shanahan

- [ ] **Donald Trump** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Donald_Trump)
  - Running Mate: J.D. Vance

- [ ] **Randall Terry** (Constitution Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Randall_Terry)
  - Running Mate: Stephen E. Broden

---

## U.S. House Alaska At-large District

**Type:** Representative
**Level:** Federal
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Mary Peltola** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Mary_Peltola)

- [ ] **Eric Hafner** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Eric_Hafner)

- [ ] **John Howe** (Alaskan Independence Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/John_Howe_(Alaska))

- [ ] **Nicholas Begich** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Nicholas_Begich)

---

## Alaska Court of Appeals

**Type:** None
**Level:** State
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Timothy Terrell** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Timothy_Terrell)

- [ ] **Marjorie Katharine Allard** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Marjorie_Allard)

---

## Alaska House of Representatives District 35

**Type:** Representative
**Level:** State
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Ashley Carrick** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Ashley_Carrick)

- [ ] **Ruben McNeill** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Ruben_McNeill)

---

## Alaska State Senate District R

**Type:** Senator
**Level:** State
**Branch:** Legislative
**Number of Seats:** 1

### Candidates:
- [ ] **Mike Cronk** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Mike_Cronk)

- [ ] **Savannah Fletcher** (Undeclared)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Savannah_Fletcher)

- [ ] **Robert Williams** (Alaskan Independence Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Robert_Williams_(Alaska_State_Senate_candidate))

---

## Alaska Supreme Court

**Type:** Judge of court of last resort
**Level:** State
**Branch:** Judicial
**Number of Seats:** 1

### Candidates:
- [ ] **Dario Borghesan** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Dario_Borghesan)

- [ ] **Jennifer S. Henderson** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Jennifer_S._Henderson)

---

## Alaska Ballot Measure 1, Minimum Wage Increase and Paid Sick Leave Initiative (2024)

**Type:** Ballot Measure
**District Type:** State

### Options:
- [ ] Yes
- [ ] No

---

## Alaska Ballot Measure 2, Repeal Top-Four Ranked-Choice Voting Initiative (2024)

**Type:** Ballot Measure
**District Type:** State

### Options:
- [ ] Yes
- [ ] No

---

"
