lat,lng,zip,city,state_id,state_name,population,density,county_name,po_box,dist_highway,dist2_large_airport,dist2_medium_airport,dist_to_shore,number_of_business,adjusted_gross_income,total_income_amount,number_of_returns,ballot_markdown
61.607,-149.41443,99654,Wasilla,AK,Alaska,43671,148.4,Matanuska-Susitna,0,5.09929824529529,57.2073218211648,7.71587329102958,11.2001546117819,1044.0,1242680,1253608.0,16290,"# Ballot for Location: Lat 61.607, Lng -149.41443

## Alaska Court of Appeals

**Office Type:** None
**Office Level:** State
**Office Branch:** Judicial
**Number of Seats:** 1

### Candidates:

- [ ] **Marjorie Katharine Allard** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Marjorie_Allard)

- [ ] **Timothy Terrell** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Timothy_Terrell)

## Alaska House of Representatives District 28

**Office Type:** Representative
**Office Level:** State
**Office Branch:** Legislative
**Number of Seats:** 1

### Candidates:

- [ ] **Steve Menard** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Steve_Menard)

- [ ] **Elexie Moore** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Elexie_Moore)

- [ ] **Jessica Wright** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jessica_Wright_(Alaska))

## Alaska State Senate District N

**Office Type:** Senator
**Office Level:** State
**Office Branch:** Legislative
**Number of Seats:** 1

### Candidates:

- [ ] **David S. Wilson** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/David_S._Wilson_(Alaska))

- [ ] **Stephen Wright** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Stephen_Wright_(Alaska))

- [ ] **Robert Yundt** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Robert_Yundt)

## Alaska Supreme Court

**Office Type:** Judge of court of last resort
**Office Level:** State
**Office Branch:** Judicial
**Number of Seats:** 1

### Candidates:

- [ ] **Dario Borghesan** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Dario_Borghesan)

- [ ] **Jennifer S. Henderson** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Jennifer_S._Henderson)

## Alaska Third District District Court

**Office Type:** Local Judge
**Office Level:** Local
**Office Branch:** Judicial
**Number of Seats:** 1

### Candidates:

- [ ] **David R. Wallace** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/David_Wallace_(Alaska))

- [ ] **J. Patrick Hanley** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/J._Patrick_Hanley_(Alaska))

- [ ] **Kari McCrea** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Kari_McCrea)

- [ ] **Leslie N. Dickson** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Leslie_N._Dickson)

- [ ] **Michael Logue** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Michael_Logue)

- [ ] **Michael Franciosi** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Michael_Franciosi)

- [ ] **Pamela Scott Washington** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Pamela_Scott_Washington)

## Alaska Third District Superior Court

**Office Type:** Local Judge
**Office Level:** Local
**Office Branch:** Judicial
**Number of Seats:** 1

### Candidates:

- [ ] **Adolf Zeman** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Adolf_Zeman)

- [ ] **Bride Seifert** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Bride_Seifert)

- [ ] **Herman Walker Jr.** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Herman_Walker_Jr.)

- [ ] **Rachel Ahrens** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Rachel_Ahrens)

## President of the United States

**Office Type:** None
**Office Level:** Federal
**Office Branch:** Executive
**Number of Seats:** 1

### Candidates:

- [ ] **Donald Trump** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Donald_Trump)

- [ ] **Robert F. Kennedy Jr.** (Undeclared)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Robert_F._Kennedy_Jr.)

- [ ] **Chase Oliver** (Libertarian Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Chase_Oliver)

- [ ] **Cornel West** (Aurora Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Cornel_West)

- [ ] **Peter Sonski** (American Solidarity Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Peter_Sonski)

- [ ] **Jill Stein** (Undeclared)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jill_Stein)

- [ ] **Randall Terry** (Constitution Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Randall_Terry)

- [ ] **Kamala D. Harris** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Kamala_Harris)

## U.S. House Alaska At-large District

**Office Type:** Representative
**Office Level:** Federal
**Office Branch:** Legislative
**Number of Seats:** 1

### Candidates:

- [ ] **Mary Peltola** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Mary_Peltola)

- [ ] **Nicholas Begich** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Nicholas_Begich)

- [ ] **John Howe** (Alaskan Independence Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/John_Howe_(Alaska))

- [ ] **Eric Hafner** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Eric_Hafner)

---

"
33.42371,-86.67073,35242,Birmingham,AL,Alabama,57077,420.8,Shelby,0,5.61072097855959,209.21316242476,17.2760408731109,333.67045082004,1468.0,3904145,3953890.0,26580,"# Ballot for Location: Lat 33.42371, Lng -86.67073

## Alabama Court of Civil Appeals

**Office Type:** None
**Office Level:** State
**Office Branch:** Judicial
**Number of Seats:** 1

### Candidates:

- [ ] **Terry A. Moore** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Terry_A._Moore)

- [ ] **Christy Olinger Edwards** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Christy_Olinger_Edwards)

- [ ] **Chad Hanson** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Chad_Hanson)

## Alabama Court of Criminal Appeals

**Office Type:** None
**Office Level:** State
**Office Branch:** Judicial
**Number of Seats:** 1

### Candidates:

- [ ] **Richard Minor** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Richard_Minor)

- [ ] **Rich Anderson** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Rich_Anderson)

- [ ] **J. William Cole** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/J._William_Cole)

## Alabama Public Service Commission President

**Office Type:** Public Service Commissioner
**Office Level:** State
**Office Branch:** Executive
**Number of Seats:** 1

### Candidates:

- [ ] **Twinkle Andress Cavanaugh** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Twinkle_Andress_Cavanaugh)

## Alabama State Board of Education District 3

**Office Type:** Board of Education
**Office Level:** State
**Office Branch:** Executive
**Number of Seats:** 1

### Candidates:

- [ ] **Kelly Mooney** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Kelly_Mooney)

## Alabama Supreme Court

**Office Type:** Judge of court of last resort
**Office Level:** State
**Office Branch:** Judicial
**Number of Seats:** 1

### Candidates:

- [ ] **Tommy Bryan** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Tommy_Bryan)

- [ ] **William Sellers** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/William_Sellers)

- [ ] **Chris McCool** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Chris_McCool)

- [ ] **Jay Mitchell** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Jay_Mitchell)

## Alabama Supreme Court Chief Justice

**Office Type:** Chief judge of court of last resort
**Office Level:** State
**Office Branch:** Judicial
**Number of Seats:** 1

### Candidates:

- [ ] **Greg Griffin** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Greg_Griffin_(Alabama))

- [ ] **Sarah Stewart** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Sarah_Stewart_(Alabama))

## President of the United States

**Office Type:** None
**Office Level:** Federal
**Office Branch:** Executive
**Number of Seats:** 1

### Candidates:

- [ ] **Donald Trump** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Donald_Trump)

- [ ] **Robert F. Kennedy Jr.** (Independent)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Robert_F._Kennedy_Jr.)

- [ ] **Chase Oliver** (Independent)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Chase_Oliver)

- [ ] **Jill Stein** (Independent)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jill_Stein)

- [ ] **Kamala D. Harris** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Kamala_Harris)

## U.S. House Alabama District 6

**Office Type:** Representative
**Office Level:** Federal
**Office Branch:** Legislative
**Number of Seats:** 1

### Candidates:

- [ ] **Gary Palmer** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Gary_Palmer)

- [ ] **Elizabeth Anderson** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Elizabeth_Anderson_(Alabama))

---

"
36.17746,-94.051,72764,Springdale,AR,Arkansas,58283,340.1,Washington,0,10.670982323377,164.882144416348,21.9507987083402,713.60890801756,1079.0,1232321,1243532.0,25130,"# Ballot for Location: Lat 36.17746, Lng -94.051

## Arkansas House of Representatives District 9

**Office Type:** Representative
**Office Level:** State
**Office Branch:** Legislative
**Number of Seats:** 1

### Candidates:

- [ ] **Diana Gonzales Worthen** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Diana_Gonzales_Worthen)

- [ ] **DeAnna Hodges** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/DeAnna_Hodges)

## Arkansas Supreme Court Chief Justice

**Office Type:** Chief judge of court of last resort
**Office Level:** State
**Office Branch:** Judicial
**Number of Seats:** 1

### Candidates:

- [ ] **Karen R. Baker** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Karen_R._Baker)

- [ ] **Rhonda Wood** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Rhonda_Wood)

## Arkansas Treasurer

**Office Type:** Treasurer
**Office Level:** State
**Office Branch:** Executive
**Number of Seats:** 1

### Candidates:

- [ ] **John Pagan** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/John_Pagan)

- [ ] **John Thurston** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/John_Thurston)

- [ ] **Michael Pakko** (Libertarian Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Michael_Pakko)

## President of the United States

**Office Type:** None
**Office Level:** Federal
**Office Branch:** Executive
**Number of Seats:** 1

### Candidates:

- [ ] **Donald Trump** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Donald_Trump)

- [ ] **Robert F. Kennedy Jr.** (Independent)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Robert_F._Kennedy_Jr.)

- [ ] **Chase Oliver** (Libertarian Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Chase_Oliver)

- [ ] **Peter Sonski** (American Solidarity Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Peter_Sonski)

- [ ] **Michael Wood** (Prohibition Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Michael_Wood_(2024_presidential_candidate))

- [ ] **Jill Stein** (Green Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jill_Stein)

- [ ] **Kamala D. Harris** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Kamala_Harris)

## U.S. House Arkansas District 3

**Office Type:** Representative
**Office Level:** Federal
**Office Branch:** Legislative
**Number of Seats:** 1

### Candidates:

- [ ] **Steve Womack** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Steve_Womack)

- [ ] **Caitlin Draper Mattelin** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Caitlin_Draper_Mattelin)

- [ ] **Bobby Wilson** (Libertarian Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Bobby_Wilson_(Arkansas))

---

"
33.19302,-111.66645,85142,Queen Creek,AZ,Arizona,78246,298.1,Pinal,0,13.6174621394541,41.4818996761365,12.8072968973087,528.970960835987,702.0,3530213,3564523.0,37320,"# Ballot for Location: Lat 33.19302, Lng -111.66645

## Arizona Corporation Commission

**Office Type:** Public Service Commissioner
**Office Level:** State
**Office Branch:** Executive
**Number of Seats:** 3

### Candidates:

- [ ] **Rene Lopez** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Rene_Lopez)

- [ ] **Lea Marquez Peterson** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Lea_Marquez_Peterson)

- [ ] **Ylenia Aguilar** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Ylenia_Aguilar)

- [ ] **Rachel Walden** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Rachel_Walden)

- [ ] **Joshua Polacheck** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Joshua_Polacheck)

- [ ] **Jonathon Hill** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jonathon_Hill_(Arizona))

- [ ] **Mike Cease** (Green Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Mike_Cease)

- [ ] **Nina Luxenberg** (Green Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Nina_Luxenberg)

- [ ] **Frank Bertone** (Democratic Party)
  - Status: Candidacy Declared
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Frank_Bertone)

## Arizona House of Representatives District 15

**Office Type:** Representative
**Office Level:** State
**Office Branch:** Legislative
**Number of Seats:** 2

### Candidates:

- [ ] **Michael Way** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Michael_Way)

- [ ] **Neal Carter** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Neal_Carter)

- [ ] **Barbara Beneitone** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Barbara_Beneitone)

## Arizona State Senate District 15

**Office Type:** Senator
**Office Level:** State
**Office Branch:** Legislative
**Number of Seats:** 1

### Candidates:

- [ ] **Jake Hoffman** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Jake_Hoffman_(Arizona))

- [ ] **Alan Smith** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Alan_Smith)

- [ ] **Evan Olson** (Independent)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Evan_Olson)

## Arizona Supreme Court

**Office Type:** Judge of court of last resort
**Office Level:** State
**Office Branch:** Judicial
**Number of Seats:** 1

### Candidates:

- [ ] **Clint Bolick** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Clint_Bolick)

- [ ] **Kathryn Hackett King** (Nonpartisan)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Kathryn_Hackett_King)

## President of the United States

**Office Type:** None
**Office Level:** Federal
**Office Branch:** Executive
**Number of Seats:** 1

### Candidates:

- [ ] **Donald Trump** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Donald_Trump)

- [ ] **Chase Oliver** (Libertarian Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Chase_Oliver)

- [ ] **Jill Stein** (Green Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Jill_Stein)

- [ ] **Kamala D. Harris** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Kamala_Harris)

## U.S. House Arizona District 5

**Office Type:** Representative
**Office Level:** Federal
**Office Branch:** Legislative
**Number of Seats:** 1

### Candidates:

- [ ] **Andy Biggs** (Republican Party)
  - Status: On the Ballot
  - Incumbent: Yes
  - [More Info](https://ballotpedia.org/Andy_Biggs)

- [ ] **Katrina Schaffner** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Katrina_Schaffner)

## U.S. Senate Arizona

**Office Type:** Senator
**Office Level:** Federal
**Office Branch:** Legislative
**Number of Seats:** 1

### Candidates:

- [ ] **Ruben Gallego** (Democratic Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Ruben_Gallego)

- [ ] **Kari Lake** (Republican Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Kari_Lake)

- [ ] **Eduardo Quintana** (Green Party)
  - Status: On the Ballot
  - Incumbent: No
  - [More Info](https://ballotpedia.org/Eduardo_Quintana)

---

"
